,celltype,value,category
89,T-cells,0.17824675324675324,Eczema
90,T-cells,0.18430379746835443,Eczema
91,T-cells,0.12172158708809684,Eczema
92,T-cells,0.19499542264266098,Eczema
93,T-cells,0.08059701492537313,Eczema
94,T-cells,0.15993907083015993,Eczema
95,T-cells,0.21101949025487257,Eczema
96,B-cells,0.11159737417943107,Psoriasis
97,B-cells,0.06725734997986307,Psoriasis
98,B-cells,0.13232899022801303,Psoriasis
99,B-cells,0.13024420788979335,Psoriasis
100,B-cells,0.02993029930299303,Psoriasis
101,B-cells,0.11438389788905252,Psoriasis
102,B-cells,0.1249385145105755,Psoriasis
103,B-cells,0.09197443181818182,Psoriasis
104,B-cells,0.11514662362119989,Psoriasis
105,B-cells,0.044389204545454544,Psoriasis
106,B-cells,0.059356136820925554,Psoriasis
107,B-cells,0.09932533733133433,Psoriasis
108,B-cells,0.1960547504025765,Psoriasis
109,B-cells,0.059985632183908046,Psoriasis
110,B-cells,0.11676340047797883,Psoriasis
111,B-cells,0.09498878085265519,Psoriasis
112,B-cells,0.07605070046697798,Psoriasis
113,B-cells,0.21660649819494585,Psoriasis
114,B-cells,0.08874656907593778,Psoriasis
115,B-cells,0.09766277128547579,Psoriasis
116,B-cells,0.08278867102396514,Psoriasis
117,B-cells,0.11779448621553884,Psoriasis
118,B-cells,0.09739301524840138,Psoriasis
119,B-cells,0.11506622516556292,Psoriasis
120,B-cells,0.0861812778603269,Psoriasis
121,B-cells,0.07136859781696053,Eczema
122,B-cells,0.03937653814602133,Eczema
123,B-cells,0.10786699107866991,Eczema
124,B-cells,0.07863501483679525,Eczema
125,B-cells,0.04522613065326633,Eczema
126,B-cells,0.05460624071322437,Eczema
127,B-cells,0.18967988533205923,Eczema
128,B-cells,0.062186559679037114,Eczema
129,B-cells,0.045655375552282766,Eczema
130,B-cells,0.14830072090628219,Eczema
131,B-cells,0.08884297520661157,Eczema
132,B-cells,0.03842364532019704,Eczema
133,B-cells,0.321483771251932,Eczema
134,B-cells,0.06233062330623306,Eczema
135,B-cells,0.3514328808446455,Eczema
136,B-cells,0.06554524361948956,Eczema
137,B-cells,0.09740259740259741,Eczema
138,B-cells,0.1179746835443038,Eczema
139,B-cells,0.07800941492938802,Eczema
140,B-cells,0.0866646322856271,Eczema
141,B-cells,0.08955223880597014,Eczema
142,B-cells,0.14394516374714394,Eczema
143,B-cells,0.09557721139430285,Eczema
144,Macrophages,0.4201312910284464,Psoriasis
145,Macrophages,0.07007652033830045,Psoriasis
146,Macrophages,0.17182410423452768,Psoriasis
147,Macrophages,0.11521603005635567,Psoriasis
148,Macrophages,0.28372283722837227,Psoriasis
149,Macrophages,0.05154639175257732,Psoriasis
150,Macrophages,0.02115100836202656,Psoriasis
151,Macrophages,0.2276278409090909,Psoriasis
152,Macrophages,0.08689803605057843,Psoriasis
153,Macrophages,0.42720170454545453,Psoriasis
154,Macrophages,0.43896713615023475,Psoriasis
155,Macrophages,0.4231634182908546,Psoriasis
156,Macrophages,0.1574074074074074,Psoriasis
157,Macrophages,0.020114942528735632,Psoriasis
158,Macrophages,0.07408671901672925,Psoriasis
159,Macrophages,0.42109199700822736,Psoriasis
160,Macrophages,0.058038692461641096,Psoriasis
161,Macrophages,0.030685920577617327,Psoriasis
162,Macrophages,0.09652333028362306,Psoriasis
163,Macrophages,0.13230383973288815,Psoriasis
164,Macrophages,0.0789760348583878,Psoriasis
165,Macrophages,0.24862155388471177,Psoriasis
166,Macrophages,0.14067879980324643,Psoriasis
167,Macrophages,0.041390728476821195,Psoriasis
168,Macrophages,0.06240713224368499,Psoriasis
169,Macrophages,0.027707808564231738,Eczema
170,Macrophages,0.03199343724364233,Eczema
171,Macrophages,0.059205190592051905,Eczema
172,Macrophages,0.03768545994065282,Eczema
173,Macrophages,0.021775544388609715,Eczema
174,Macrophages,0.06537890044576523,Eczema
175,Macrophages,0.06497849976110846,Eczema
176,Macrophages,0.012036108324974924,Eczema
177,Macrophages,0.09683357879234168,Eczema
178,Macrophages,0.05458290422245108,Eczema
179,Macrophages,0.19318181818181818,Eczema
180,Macrophages,0.05812807881773399,Eczema
181,Macrophages,0.061823802163833076,Eczema
182,Macrophages,0.07046070460704607,Eczema
183,Macrophages,0.0784313725490196,Eczema
184,Macrophages,0.12354988399071926,Eczema
185,Macrophages,0.023376623376623377,Eczema
186,Macrophages,0.05468354430379747,Eczema
187,Macrophages,0.07464694014794888,Eczema
188,Macrophages,0.04851998779371376,Eczema
189,Macrophages,0.026865671641791045,Eczema
190,Macrophages,0.037319116527037316,Eczema
191,Macrophages,0.0734632683658171,Eczema
192,Smooth muscle cells,0.10678336980306345,Psoriasis
193,Smooth muscle cells,0.07410390656463955,Psoriasis
194,Smooth muscle cells,0.05863192182410423,Psoriasis
195,Smooth muscle cells,0.056981840951784594,Psoriasis
196,Smooth muscle cells,0.08815088150881509,Psoriasis
197,Smooth muscle cells,0.08443789887088857,Psoriasis
198,Smooth muscle cells,0.1160846040334481,Psoriasis
199,Smooth muscle cells,0.08984375,Psoriasis
200,Smooth muscle cells,0.06349206349206349,Psoriasis
201,Smooth muscle cells,0.06605113636363637,Psoriasis
202,Smooth muscle cells,0.03454057679409792,Psoriasis
203,Smooth muscle cells,0.05997001499250375,Psoriasis
204,Smooth muscle cells,0.08574879227053141,Psoriasis
205,Smooth muscle cells,0.1598419540229885,Psoriasis
206,Smooth muscle cells,0.07545237282348924,Psoriasis
207,Smooth muscle cells,0.03926701570680628,Psoriasis
208,Smooth muscle cells,0.059372915276851235,Psoriasis
209,Smooth muscle cells,0.052346570397111915,Psoriasis
210,Smooth muscle cells,0.06541628545288197,Psoriasis
211,Smooth muscle cells,0.06886477462437396,Psoriasis
212,Smooth muscle cells,0.07026143790849673,Psoriasis
213,Smooth muscle cells,0.042105263157894736,Psoriasis
214,Smooth muscle cells,0.015248401377274963,Psoriasis
215,Smooth muscle cells,0.08774834437086093,Psoriasis
216,Smooth muscle cells,0.05596830113917781,Psoriasis
217,Smooth muscle cells,0.019311502938706968,Eczema
218,Smooth muscle cells,0.04922067268252666,Eczema
219,Smooth muscle cells,0.0689375506893755,Eczema
220,Smooth muscle cells,0.06824925816023739,Eczema
221,Smooth muscle cells,0.06867671691792294,Eczema
222,Smooth muscle cells,0.0687221396731055,Eczema
223,Smooth muscle cells,0.048733874820831344,Eczema
224,Smooth muscle cells,0.04312938816449348,Eczema
225,Smooth muscle cells,0.03939617083946981,Eczema
226,Smooth muscle cells,0.08856848609680741,Eczema
227,Smooth muscle cells,0.01859504132231405,Eczema
228,Smooth muscle cells,0.06699507389162561,Eczema
229,Smooth muscle cells,0.04868624420401855,Eczema
230,Smooth muscle cells,0.053297199638663056,Eczema
231,Smooth muscle cells,0.043740573152337855,Eczema
232,Smooth muscle cells,0.04756380510440835,Eczema
233,Smooth muscle cells,0.02922077922077922,Eczema
234,Smooth muscle cells,0.06531645569620254,Eczema
235,Smooth muscle cells,0.0699394754539341,Eczema
236,Smooth muscle cells,0.07812023191943851,Eczema
237,Smooth muscle cells,0.008955223880597015,Eczema
238,Smooth muscle cells,0.09824828636709824,Eczema
239,Smooth muscle cells,0.07496251874062969,Eczema
240,Basal keratinocytes,0.03457330415754924,Psoriasis
241,Basal keratinocytes,0.052758759565042286,Psoriasis
242,Basal keratinocytes,0.025651465798045604,Psoriasis
243,Basal keratinocytes,0.03005635566687539,Psoriasis
244,Basal keratinocytes,0.1029110291102911,Psoriasis
245,Basal keratinocytes,0.049091801669121256,Psoriasis
246,Basal keratinocytes,0.16527299557304476,Psoriasis
247,Basal keratinocytes,0.03799715909090909,Psoriasis
248,Basal keratinocytes,0.04116222760290557,Psoriasis
249,Basal keratinocytes,0.03480113636363636,Psoriasis
250,Basal keratinocytes,0.015761234071093227,Psoriasis
251,Basal keratinocytes,0.017616191904047975,Psoriasis
252,Basal keratinocytes,0.04388083735909823,Psoriasis
253,Basal keratinocytes,0.057112068965517244,Psoriasis
254,Basal keratinocytes,0.03584841242744964,Psoriasis
255,Basal keratinocytes,0.014958863126402393,Psoriasis
256,Basal keratinocytes,0.04336224149432955,Psoriasis
257,Basal keratinocytes,0.046028880866425995,Psoriasis
258,Basal keratinocytes,0.03476669716376944,Psoriasis
259,Basal keratinocytes,0.03380634390651085,Psoriasis
260,Basal keratinocytes,0.06481481481481481,Psoriasis
261,Basal keratinocytes,0.02406015037593985,Psoriasis
262,Basal keratinocytes,0.07378258730939498,Psoriasis
263,Basal keratinocytes,0.10430463576158941,Psoriasis
264,Basal keratinocytes,0.03516592372461615,Psoriasis
265,Basal keratinocytes,0.02686817800167926,Eczema
266,Basal keratinocytes,0.04101722723543889,Eczema
267,Basal keratinocytes,0.058394160583941604,Eczema
268,Basal keratinocytes,0.0599406528189911,Eczema
269,Basal keratinocytes,0.02847571189279732,Eczema
270,Basal keratinocytes,0.05274888558692422,Eczema
271,Basal keratinocytes,0.04300047778308648,Eczema
272,Basal keratinocytes,0.033099297893681046,Eczema
273,Basal keratinocytes,0.028350515463917526,Eczema
274,Basal keratinocytes,0.07723995880535531,Eczema
275,Basal keratinocytes,0.06198347107438017,Eczema
276,Basal keratinocytes,0.054187192118226604,Eczema
277,Basal keratinocytes,0.030911901081916538,Eczema
278,Basal keratinocytes,0.052393857271906055,Eczema
279,Basal keratinocytes,0.030165912518853696,Eczema
280,Basal keratinocytes,0.02320185614849188,Eczema
281,Basal keratinocytes,0.10616883116883116,Eczema
282,Basal keratinocytes,0.04,Eczema
283,Basal keratinocytes,0.05178211163416274,Eczema
284,Basal keratinocytes,0.06774488861763808,Eczema
285,Basal keratinocytes,0.026865671641791045,Eczema
286,Basal keratinocytes,0.05407463823305408,Eczema
287,Basal keratinocytes,0.046101949025487254,Eczema
288,Suprabasal keratinocytes,0.013566739606126914,Psoriasis
289,Suprabasal keratinocytes,0.055980668546113575,Psoriasis
290,Suprabasal keratinocytes,0.017915309446254073,Psoriasis
291,Suprabasal keratinocytes,0.021916092673763307,Psoriasis
292,Suprabasal keratinocytes,0.04223042230422304,Psoriasis
293,Suprabasal keratinocytes,0.029945999018163968,Psoriasis
294,Suprabasal keratinocytes,0.11362518445646827,Psoriasis
295,Suprabasal keratinocytes,0.023082386363636364,Psoriasis
296,Suprabasal keratinocytes,0.021522733387140166,Psoriasis
297,Suprabasal keratinocytes,0.022372159090909092,Psoriasis
298,Suprabasal keratinocytes,0.02012072434607646,Psoriasis
299,Suprabasal keratinocytes,0.029985007496251874,Psoriasis
300,Suprabasal keratinocytes,0.023349436392914653,Psoriasis
301,Suprabasal keratinocytes,0.032327586206896554,Psoriasis
302,Suprabasal keratinocytes,0.022533287811539775,Psoriasis
303,Suprabasal keratinocytes,0.028795811518324606,Psoriasis
304,Suprabasal keratinocytes,0.01067378252168112,Psoriasis
305,Suprabasal keratinocytes,0.01759927797833935,Psoriasis
306,Suprabasal keratinocytes,0.02241537053979872,Psoriasis
307,Suprabasal keratinocytes,0.018781302170283808,Psoriasis
308,Suprabasal keratinocytes,0.029411764705882353,Psoriasis
309,Suprabasal keratinocytes,0.022556390977443608,Psoriasis
310,Suprabasal keratinocytes,0.08411214953271028,Psoriasis
311,Suprabasal keratinocytes,0.024420529801324503,Psoriasis
312,Suprabasal keratinocytes,0.012877662209014363,Psoriasis
313,Suprabasal keratinocytes,0.007556675062972292,Eczema
314,Suprabasal keratinocytes,0.014766201804757998,Eczema
315,Suprabasal keratinocytes,0.016220600162206,Eczema
316,Suprabasal keratinocytes,0.019881305637982197,Eczema
317,Suprabasal keratinocytes,0.009212730318257957,Eczema
318,Suprabasal keratinocytes,0.015601783060921248,Eczema
319,Suprabasal keratinocytes,0.01433349259436216,Eczema
320,Suprabasal keratinocytes,0.00802407221664995,Eczema
321,Suprabasal keratinocytes,0.008468335787923416,Eczema
322,Suprabasal keratinocytes,0.03913491246138002,Eczema
323,Suprabasal keratinocytes,0.05475206611570248,Eczema
324,Suprabasal keratinocytes,0.029556650246305417,Eczema
325,Suprabasal keratinocytes,0.012364760432766615,Eczema
326,Suprabasal keratinocytes,0.04245709123757904,Eczema
327,Suprabasal keratinocytes,0.012066365007541479,Eczema
328,Suprabasal keratinocytes,0.01160092807424594,Eczema
329,Suprabasal keratinocytes,0.048701298701298704,Eczema
330,Suprabasal keratinocytes,0.01569620253164557,Eczema
331,Suprabasal keratinocytes,0.023537323470073975,Eczema
332,Suprabasal keratinocytes,0.02563320109856576,Eczema
333,Suprabasal keratinocytes,0.023880597014925373,Eczema
334,Suprabasal keratinocytes,0.02513328255902513,Eczema
335,Suprabasal keratinocytes,0.01686656671664168,Eczema
336,Fibroblasts,0.003063457330415755,Psoriasis
337,Fibroblasts,0.011679420056383408,Psoriasis
338,Fibroblasts,0.019951140065146578,Psoriasis
339,Fibroblasts,0.021289918597370068,Psoriasis
340,Fibroblasts,0.014350143501435014,Psoriasis
341,Fibroblasts,0.017673048600883652,Psoriasis
342,Fibroblasts,0.008853910477127398,Psoriasis
343,Fibroblasts,0.03444602272727273,Psoriasis
344,Fibroblasts,0.0191014258810869,Psoriasis
345,Fibroblasts,0.01065340909090909,Psoriasis
346,Fibroblasts,0.0204560697518444,Psoriasis
347,Fibroblasts,0.022113943028485756,Psoriasis
348,Fibroblasts,0.020933977455716585,Psoriasis
349,Fibroblasts,0.03556034482758621,Psoriasis
350,Fibroblasts,0.027654489586889725,Psoriasis
351,Fibroblasts,0.01832460732984293,Psoriasis
352,Fibroblasts,0.009339559706470981,Psoriasis
353,Fibroblasts,0.010379061371841155,Psoriasis
354,Fibroblasts,0.01738334858188472,Psoriasis
355,Fibroblasts,0.02921535893155259,Psoriasis
356,Fibroblasts,0.024509803921568627,Psoriasis
357,Fibroblasts,0.02606516290726817,Psoriasis
358,Fibroblasts,0.027545499262174127,Psoriasis
359,Fibroblasts,0.014072847682119206,Psoriasis
360,Fibroblasts,0.0158494304110946,Psoriasis
361,Fibroblasts,0.008396305625524769,Eczema
362,Fibroblasts,0.011484823625922888,Eczema
363,Fibroblasts,0.0113544201135442,Eczema
364,Fibroblasts,0.013056379821958458,Eczema
365,Fibroblasts,0.008375209380234505,Eczema
366,Fibroblasts,0.016716196136701337,Eczema
367,Fibroblasts,0.013377926421404682,Eczema
368,Fibroblasts,0.006018054162487462,Eczema
369,Fibroblasts,0.013622974963181149,Eczema
370,Fibroblasts,0.02265705458290422,Eczema
371,Fibroblasts,0.026859504132231406,Eczema
372,Fibroblasts,0.02561576354679803,Eczema
373,Fibroblasts,0.012364760432766615,Eczema
374,Fibroblasts,0.028906955736224028,Eczema
375,Fibroblasts,0.013574660633484163,Eczema
376,Fibroblasts,0.016821345707656612,Eczema
377,Fibroblasts,0.020454545454545454,Eczema
378,Fibroblasts,0.013164556962025316,Eczema
379,Fibroblasts,0.014122394082044385,Eczema
380,Fibroblasts,0.018004272200183094,Eczema
381,Fibroblasts,0.008955223880597015,Eczema
382,Fibroblasts,0.011424219345011425,Eczema
383,Fibroblasts,0.017616191904047975,Eczema
384,Langerhans cells,0.016192560175054705,Psoriasis
385,Langerhans cells,0.038260169150221505,Psoriasis
386,Langerhans cells,0.023615635179153095,Psoriasis
387,Langerhans cells,0.013775829680651221,Psoriasis
388,Langerhans cells,0.02706027060270603,Psoriasis
389,Langerhans cells,0.04025527736867943,Psoriasis
390,Langerhans cells,0.04033448106246926,Psoriasis
391,Langerhans cells,0.06498579545454546,Psoriasis
392,Langerhans cells,0.03093892924401399,Psoriasis
393,Langerhans cells,0.020241477272727272,Psoriasis
394,Langerhans cells,0.02749832327297116,Psoriasis
395,Langerhans cells,0.019865067466266866,Psoriasis
396,Langerhans cells,0.03421900161030596,Psoriasis
397,Langerhans cells,0.09303160919540229,Psoriasis
398,Langerhans cells,0.04848071013997952,Psoriasis
399,Langerhans cells,0.027673896783844427,Psoriasis
400,Langerhans cells,0.02601734489659773,Psoriasis
401,Langerhans cells,0.011732851985559567,Psoriasis
402,Langerhans cells,0.042086001829826164,Psoriasis
403,Langerhans cells,0.028797996661101836,Psoriasis
404,Langerhans cells,0.049019607843137254,Psoriasis
405,Langerhans cells,0.014536340852130326,Psoriasis
406,Langerhans cells,0.01278898180029513,Psoriasis
407,Langerhans cells,0.022350993377483443,Psoriasis
408,Langerhans cells,0.03615651312530956,Psoriasis
409,Langerhans cells,0.0109151973131822,Eczema
410,Langerhans cells,0.02461033634126333,Eczema
411,Langerhans cells,0.038929440389294405,Eczema
412,Langerhans cells,0.040356083086053415,Eczema
413,Langerhans cells,0.005862646566164154,Eczema
414,Langerhans cells,0.05386329866270431,Eczema
415,Langerhans cells,0.023411371237458192,Eczema
416,Langerhans cells,0.0050150451354062184,Eczema
417,Langerhans cells,0.047496318114874814,Eczema
418,Langerhans cells,0.042224510813594233,Eczema
419,Langerhans cells,0.007231404958677686,Eczema
420,Langerhans cells,0.05123152709359606,Eczema
421,Langerhans cells,0.01777434312210201,Eczema
422,Langerhans cells,0.023486901535682024,Eczema
423,Langerhans cells,0.0196078431372549,Eczema
424,Langerhans cells,0.04640371229698376,Eczema
425,Langerhans cells,0.01396103896103896,Eczema
426,Langerhans cells,0.04810126582278481,Eczema
427,Langerhans cells,0.03967720242098184,Eczema
428,Langerhans cells,0.050961245041196215,Eczema
429,Langerhans cells,0.020895522388059702,Eczema
430,Langerhans cells,0.04036557501904037,Eczema
431,Langerhans cells,0.03523238380809595,Eczema
432,Melanocytes,0.03194748358862144,Psoriasis
433,Melanocytes,0.028191703584373742,Psoriasis
434,Melanocytes,0.025651465798045604,Psoriasis
435,Melanocytes,0.01878522229179712,Psoriasis
436,Melanocytes,0.03977039770397704,Psoriasis
437,Melanocytes,0.037309769268532154,Psoriasis
438,Melanocytes,0.051647811116576486,Psoriasis
439,Melanocytes,0.05752840909090909,Psoriasis
440,Melanocytes,0.02744148506860371,Psoriasis
441,Melanocytes,0.030539772727272728,Psoriasis
442,Melanocytes,0.02414486921529175,Psoriasis
443,Melanocytes,0.027361319340329836,Psoriasis
444,Melanocytes,0.04066022544283414,Psoriasis
445,Melanocytes,0.09554597701149425,Psoriasis
446,Melanocytes,0.038579720040969614,Psoriasis
447,Melanocytes,0.032535527299925204,Psoriasis
448,Melanocytes,0.02935290193462308,Psoriasis
449,Melanocytes,0.0315884476534296,Psoriasis
450,Melanocytes,0.030649588289112534,Psoriasis
451,Melanocytes,0.02337228714524207,Psoriasis
452,Melanocytes,0.04139433551198257,Psoriasis
453,Melanocytes,0.022556390977443608,Psoriasis
454,Melanocytes,0.04426955238563699,Psoriasis
455,Melanocytes,0.050496688741721855,Psoriasis
456,Melanocytes,0.027241208519068846,Psoriasis
457,Melanocytes,0.01595298068849706,Eczema
458,Melanocytes,0.033634126333059886,Eczema
459,Melanocytes,0.021086780210867802,Eczema
460,Melanocytes,0.0314540059347181,Eczema
461,Melanocytes,0.05443886097152429,Eczema
462,Melanocytes,0.043462109955423475,Eczema
463,Melanocytes,0.025322503583373148,Eczema
464,Melanocytes,0.023069207622868605,Eczema
465,Melanocytes,0.035346097201767304,Eczema
466,Melanocytes,0.07312049433573635,Eczema
467,Melanocytes,0.04132231404958678,Eczema
468,Melanocytes,0.024630541871921183,Eczema
469,Melanocytes,0.023956723338485315,Eczema
470,Melanocytes,0.03432700993676603,Eczema
471,Melanocytes,0.021116138763197588,Eczema
472,Melanocytes,0.04408352668213457,Eczema
473,Melanocytes,0.06396103896103895,Eczema
474,Melanocytes,0.03139240506329114,Eczema
475,Melanocytes,0.0363147276395427,Eczema
476,Melanocytes,0.03692401586817211,Eczema
477,Melanocytes,0.03880597014925373,Eczema
478,Melanocytes,0.041888804265041886,Eczema
479,Melanocytes,0.031484257871064465,Eczema
480,Unknown,0.09978118161925602,Psoriasis
481,Unknown,0.19855014095851792,Psoriasis
482,Unknown,0.10545602605863193,Psoriasis
483,Unknown,0.11396368190356919,Psoriasis
484,Unknown,0.17261172611726117,Psoriasis
485,Unknown,0.12862052037309768,Psoriasis
486,Unknown,0.07132316773241515,Psoriasis
487,Unknown,0.16086647727272727,Psoriasis
488,Unknown,0.13828356201237557,Psoriasis
489,Unknown,0.14382102272727273,Psoriasis
490,Unknown,0.10395707578806171,Psoriasis
491,Unknown,0.08695652173913043,Psoriasis
492,Unknown,0.14251207729468598,Psoriasis
493,Unknown,0.25969827586206895,Psoriasis
494,Unknown,0.13246841925571867,Psoriasis
495,Unknown,0.0912490650710546,Psoriasis
496,Unknown,0.11541027351567712,Psoriasis
497,Unknown,0.0983754512635379,Psoriasis
498,Unknown,0.1537053979871912,Psoriasis
499,Unknown,0.1439899833055092,Psoriasis
500,Unknown,0.16993464052287582,Psoriasis
501,Unknown,0.11729323308270677,Psoriasis
502,Unknown,0.31972454500737824,Psoriasis
503,Unknown,0.1452814569536424,Psoriasis
504,Unknown,0.12184249628528974,Psoriasis
505,Unknown,0.09151973131821999,Eczema
506,Unknown,0.08367514356029532,Eczema
507,Unknown,0.12570965125709652,Eczema
508,Unknown,0.12314540059347182,Eczema
509,Unknown,0.05527638190954774,Eczema
510,Unknown,0.1400445765230312,Eczema
511,Unknown,0.10415671285236502,Eczema
512,Unknown,0.06720160481444333,Eczema
513,Unknown,0.11855670103092783,Eczema
514,Unknown,0.17816683831101957,Eczema
515,Unknown,0.2396694214876033,Eczema
516,Unknown,0.12610837438423644,Eczema
517,Unknown,0.11282843894899536,Eczema
518,Unknown,0.14814814814814814,Eczema
519,Unknown,0.08748114630467571,Eczema
520,Unknown,0.14269141531322505,Eczema
521,Unknown,0.3412337662337662,Eczema
522,Unknown,0.1210126582278481,Eczema
523,Unknown,0.13180901143241425,Eczema
524,Unknown,0.14006713457430578,Eczema
525,Unknown,0.2716417910447761,Eczema
526,Unknown,0.11043412033511044,Eczema
527,Unknown,0.1454272863568216,Eczema
