,variable,value
0,1,7.194241046905518
1,1,7.071188926696777
2,1,6.576613187789917
3,1,6.89268684387207
4,1,6.730013132095337
5,1,6.696156024932861
6,1,10.094374895095825
7,1,8.569640874862671
8,1,7.265634059906006
9,1,6.890651226043701
10,1,8.646177053451538
11,1,11.949968814849854
12,1,7.9835309982299805
13,1,8.13294005393982
14,1,7.641194105148315
15,1,7.228615999221802
16,1,9.118458032608032
17,1,8.618081092834473
18,1,8.606713056564331
19,1,7.762959718704224
20,1,8.7586088180542
21,1,8.439082145690918
22,1,9.313768863677979
23,1,11.605785131454468
24,1,9.638616800308228
25,1,8.85234808921814
26,1,14.317975997924805
27,1,11.35458493232727
28,1,10.560404062271118
29,1,16.377454042434692
30,1,10.284393072128296
31,1,7.716140031814575
32,1,12.583775043487549
33,1,9.766479969024658
34,1,7.572628974914551
35,1,7.184417009353638
36,1,13.184598684310913
37,1,8.402996063232422
38,1,11.240135192871094
39,1,12.913683414459229
40,1,14.821711778640747
41,1,7.6214540004730225
42,1,8.073293924331665
43,1,29.1768057346344
44,1,12.36751127243042
45,1,11.280827283859253
46,1,14.993485927581787
47,1,12.868541955947876
48,1,13.587139129638672
49,1,8.269084930419922
50,1,7.646349906921387
51,1,14.212732791900635
52,1,9.828066110610962
53,1,10.827647924423218
54,1,13.85462212562561
55,1,15.258837938308716
56,1,10.963829040527344
57,1,7.625783681869507
58,1,7.7265777587890625
59,1,7.929230213165283
60,1,7.485747814178467
61,1,7.471105098724365
62,1,7.85178279876709
63,1,12.236748695373535
64,1,28.095289945602417
65,1,11.62122917175293
66,1,11.41366982460022
67,1,13.021596908569336
68,1,12.25088095664978
69,1,23.92180299758911
70,1,14.851707220077515
71,1,16.64229393005371
72,1,13.71084976196289
73,1,9.481799840927124
74,1,12.541993856430054
75,1,12.278174877166748
76,1,16.750908136367798
77,1,14.233942747116089
78,1,11.006313800811768
79,1,11.215252161026001
80,1,13.616937160491943
81,1,15.168399095535278
82,1,18.02534008026123
83,1,17.519660234451294
84,1,7.687323093414307
85,1,8.923439979553223
86,1,9.346074104309082
87,1,17.85316514968872
88,1,11.997341871261597
89,1,8.07938003540039
90,1,8.724498271942139
91,1,10.096505165100098
92,1,9.540133237838745
93,1,10.610606908798218
94,1,7.9696197509765625
95,1,8.477903127670288
96,1,8.208010911941528
97,1,8.461776971817017
98,1,8.939791917800903
99,1,10.476118803024292
100,5,7.378251075744629
101,5,7.1772401332855225
102,5,6.761843919754028
103,5,7.20367693901062
104,5,6.929824113845825
105,5,9.101716041564941
106,5,10.070067167282104
107,5,8.077542781829834
108,5,7.412517786026001
109,5,7.202341079711914
110,5,8.703773975372314
111,5,11.92151403427124
112,5,7.809587240219116
113,5,8.464047908782959
114,5,7.450345039367676
115,5,7.916991949081421
116,5,8.84856915473938
117,5,9.359386205673218
